min_layer,num_speculations,threshold,max_layer,check_interval,acceptance_rate,total_time,time_per_token,tokens_per_second,average_exit_layer
0,4,0.4,4,1,0.29056492149829866,5.412076139450074,0.02114092241972685,55.30159339904785,2.230515241622925
0,4,0.4,4,2,0.4513146966695786,6.15203971862793,0.02403140515089035,46.304653549194335,8.579539585113526
0,4,0.4,4,3,0.41405417323112487,6.77672963142395,0.026471600122749805,40.8537899017334,9.364129543304443
0,4,0.4,5,1,0.14477733969688417,6.135413265228271,0.023966458067297934,42.0558219909668,2.127347469329834
0,4,0.4,5,2,0.5777987122535706,3.793970060348511,0.01482019554823637,68.31688385009765,4.245575046539306
0,4,0.4,5,3,0.39058402478694915,7.8095574378967285,0.030506083741784096,37.87239570617676,9.768956184387207
0,4,0.4,6,1,0.1790891170501709,5.925873947143555,0.02314794510602951,45.03368148803711,2.142472982406616
0,4,0.4,6,2,0.6429007768630981,3.4775085926055906,0.013584017939865588,74.23155059814454,4.105585193634033
0,4,0.4,6,3,0.5862641632556915,5.611270809173584,0.021919026598334314,46.42479248046875,10.604426383972168
0,5,0.4,4,1,0.10026013627648353,7.075433254241943,0.02763841114938259,36.50776634216309,2.108087396621704
0,5,0.4,4,2,0.35398769080638887,7.402239894866943,0.028914999589323996,37.245370864868164,9.144196605682373
0,5,0.4,4,3,0.40639458000659945,7.436267566680908,0.0290479201823473,41.34692497253418,9.06397066116333
0,5,0.4,5,1,0.14255065619945526,6.437814807891845,0.02514771409332752,41.5186767578125,2.1051801681518554
0,5,0.4,5,2,0.597425889968872,3.565078020095825,0.013926086015999317,74.23317337036133,4.234829616546631
0,5,0.4,5,3,0.4585249602794647,7.112428092956543,0.027782922238111497,39.5598690032959,10.366705322265625
0,5,0.4,6,1,0.37450013011693956,4.149543523788452,0.01620915438979864,69.77584762573242,2.1779003143310547
0,5,0.4,6,2,0.6004209637641906,3.6166467666625977,0.014127526432275772,75.7554100036621,4.1495613098144535
0,5,0.4,6,3,0.5074921071529388,6.130420875549317,0.023946956545114518,41.98802795410156,9.93338851928711
0,6,0.4,4,1,0.1273527540266514,6.880143165588379,0.026875559240579605,38.08014755249023,2.1788330078125
0,6,0.4,4,2,0.30727674067020416,8.538364219665528,0.03335298523306847,31.33363265991211,9.7193208694458
0,6,0.4,4,3,0.40343833565711973,7.473438692092896,0.029193119890987874,40.00266723632812,9.583345317840577
0,6,0.4,5,1,0.09296582341194153,7.330522346496582,0.028634852916002273,35.02120361328125,2.0817904472351074
0,6,0.4,5,2,0.47376119494438174,4.209846544265747,0.016444713063538074,65.33817291259766,3.993228244781494
0,6,0.4,5,3,0.2807213604450226,9.607024669647217,0.03752744011580944,28.603012466430663,9.995723152160645
0,6,0.4,6,1,0.13581556528806688,6.874565935134887,0.026853773184120654,40.271941375732425,2.1058538913726808
0,6,0.4,6,2,0.48126342296600344,3.9868588924407957,0.015573667548596858,66.65822677612304,3.9143564224243166
0,6,0.4,6,3,0.5182635307312011,6.391433143615723,0.024966535717248918,41.49683456420898,10.28546895980835
0,4,0.5,4,1,0.2061677485704422,5.531789112091064,0.02160855121910572,47.191383361816406,2.237666940689087
0,4,0.5,4,2,0.3491972118616104,7.669078254699707,0.029957336932420732,36.39807395935058,9.493902492523194
0,4,0.5,4,3,0.5247067272663116,6.182721710205078,0.024151256680488585,43.63497314453125,10.656588363647462
0,4,0.5,5,1,0.1699112609028816,6.120429801940918,0.02390792891383171,42.62783279418945,2.2604907512664796
0,4,0.5,5,2,0.516827654838562,4.264372110366821,0.016657703556120396,62.4032096862793,4.195400285720825
0,4,0.5,5,3,0.40400906801223757,6.804475021362305,0.026579980552196503,38.92348785400391,9.338555335998535
0,4,0.5,6,1,0.2404012694954872,5.168142652511596,0.020188057236373423,51.29892578125,2.194487190246582
0,4,0.5,6,2,0.5276743590831756,4.1506181240081785,0.016213352046906947,63.31818542480469,4.300241708755493
0,4,0.5,6,3,0.5800985336303711,5.657391214370728,0.022099184431135656,48.389356994628905,9.542098808288575
0,5,0.5,4,1,0.11405478864908218,6.818239307403564,0.026633747294545172,37.844032287597656,2.1791788578033446
0,5,0.5,4,2,0.3163997262716293,9.231494140625,0.036060523986816403,29.87173728942871,11.186318016052246
0,5,0.5,4,3,0.35478570461273196,7.893509578704834,0.03083402179181576,32.8111328125,10.567769813537598
0,5,0.5,5,1,0.16748260110616683,5.960397624969483,0.023282803222537042,44.01453323364258,2.1764562129974365
0,5,0.5,5,2,0.5187279522418976,3.9387475490570067,0.015385732613503933,67.93526077270508,4.220258617401123
0,5,0.5,5,3,0.4695595055818558,7.349424123764038,0.028708687983453274,42.82397270202637,10.111477661132813
0,5,0.5,6,1,0.17684826850891114,5.927826070785523,0.02315557058900595,45.375265502929686,2.2098462104797365
0,5,0.5,6,2,0.5648529827594757,3.862996053695679,0.015089828334748746,69.31295852661133,4.325219440460205
0,5,0.5,6,3,0.5022095143795013,6.356346893310547,0.024829480051994323,41.74110412597656,10.110137367248536
0,6,0.5,4,1,0.1575895920395851,6.217423343658448,0.02428680993616581,43.41142883300781,2.203025722503662
0,6,0.5,4,2,0.37161836326122283,7.865805339813233,0.03072580210864544,35.50405082702637,9.730056953430175
0,6,0.5,4,3,0.21654062271118163,11.658082008361816,0.045539382845163345,22.539105224609376,11.177396202087403
0,6,0.5,5,1,0.17426755279302597,5.861116123199463,0.022894984856247903,44.98683166503906,2.229220676422119
0,6,0.5,5,2,0.5247244477272034,3.905204343795776,0.01525470446795225,68.30008468627929,4.277333688735962
0,6,0.5,5,3,0.37927931249141694,8.855399703979492,0.03459140509366989,33.96000442504883,10.833223056793212
0,6,0.5,6,1,0.10514838099479676,7.285097122192383,0.028457410633563995,35.36010894775391,2.195992851257324
0,6,0.5,6,2,0.553873747587204,3.8090545177459716,0.014879119209945202,67.9783706665039,4.590572547912598
0,6,0.5,6,3,0.43088785409927366,7.611530876159668,0.0297325424849987,37.908317184448244,10.33742790222168
0,4,0.6,4,1,0.24028590321540833,5.195349216461182,0.02029433287680149,50.049939727783205,2.3555371284484865
0,4,0.6,4,2,0.4492652952671051,6.486468505859375,0.025337767601013184,40.07124328613281,10.424427795410157
0,4,0.6,4,3,0.49803675413131715,6.547658538818359,0.025576791167259215,42.51103134155274,10.616371631622314
0,4,0.6,5,1,0.17091970443725585,5.986681365966797,0.0233854740858078,42.87694396972656,2.3573736190795898
