min_layer,num_speculations,threshold,max_layer,check_interval,acceptance_rate,total_time,time_per_token,tokens_per_second,average_exit_layer
0,4,5.0,4,1,0.7619326114654541,3.072510004043579,0.01200199220329523,93.05216598510742,2.769081974029541
0,4,5.0,4,2,0.8289230287075042,2.6992592811584473,0.010543981567025185,112.84976654052734,2.941482138633728
0,4,5.0,4,3,0.6758293390274048,3.343621110916138,0.013061019964516163,93.29169311523438,2.9865607738494875
0,4,5.0,5,1,0.7053139686584473,2.6714646339416506,0.010435408726334573,108.63576736450196,1.8604033946990968
0,4,5.0,5,2,0.926034951210022,2.02849702835083,0.00792381651699543,127.57320251464844,1.9248467922210692
0,4,5.0,5,3,0.41366973519325256,4.623249101638794,0.018059566803276538,60.91352920532226,3.795416975021362
0,4,5.0,6,1,0.680828458070755,2.8271259307861327,0.011043460667133331,104.85854644775391,1.898091697692871
0,4,5.0,6,2,0.726002860069275,2.925134372711182,0.011426306143403054,102.01467056274414,2.5438878297805787
0,4,5.0,6,3,0.7688763737678528,2.6184032440185545,0.010228137671947479,103.83836517333984,2.826171803474426
0,5,5.0,4,1,0.6954405814409256,2.9026174545288086,0.011338349431753159,103.83455963134766,2.9596645832061768
0,5,5.0,4,2,0.5768774569034576,3.9036461353302,0.015248617716133594,85.01607055664063,3.128829550743103
0,5,5.0,4,3,0.701656037569046,3.253383922576904,0.012708530947566032,108.27122192382812,3.0397889852523803
0,5,5.0,5,1,0.6670024365186691,2.931575059890747,0.01145146507769823,104.70913391113281,2.42618613243103
0,5,5.0,5,2,0.7622648000717163,2.3183547496795653,0.009056073240935802,111.61737823486328,2.516588568687439
0,5,5.0,5,3,0.7165553867816925,3.097476577758789,0.01209951788187027,98.0954963684082,3.768280553817749
0,5,5.0,6,1,0.6386870205402374,2.737522602081299,0.010693447664380074,97.09797973632813,2.422709918022156
0,5,5.0,6,2,0.8481130003929138,2.037903070449829,0.007960558868944645,129.22758941650392,2.1666326999664305
0,5,5.0,6,3,0.8496731102466584,2.290515995025635,0.008947328105568886,125.00727996826171,2.2845085144042967
0,6,5.0,4,1,0.6388170450925827,3.03988037109375,0.011874532699584961,109.01051406860351,2.1100512027740477
0,6,5.0,4,2,0.61614488363266,3.2833337783813477,0.01282552257180214,89.86538925170899,3.3440487384796143
0,6,5.0,4,3,0.7229544520378113,2.5184207439422606,0.009837581031024455,119.71575775146485,2.3073493242263794
0,6,5.0,5,1,0.43480227142572403,4.119045257568359,0.016090020537376404,74.42748489379883,2.8551632881164553
0,6,5.0,5,2,0.8140228986740112,2.7449328899383545,0.010722394101321697,129.57968368530274,3.094883584976196
0,6,5.0,5,3,0.3660674259066582,5.68976583480835,0.022225647792220117,65.38781089782715,3.3672988176345826
0,6,5.0,6,1,0.627602481842041,2.41259708404541,0.009424207359552383,111.34695129394531,1.8514039039611816
0,6,5.0,6,2,0.8937126755714416,1.8398139476776123,0.007186773233115673,145.45613555908204,2.1822476387023926
0,6,5.0,6,3,0.7251813113689423,2.5382384777069094,0.009914994053542615,110.1860122680664,2.426984691619873
0,4,6.0,4,1,0.2028086692094803,5.082354259490967,0.01985294632613659,50.50350646972656,1.7046948671340942
0,4,6.0,4,2,0.3129929915070534,4.593871927261352,0.017944812215864657,60.7256576538086,2.161404609680176
0,4,6.0,4,3,0.26682009398937223,4.816230773925781,0.018813401460647583,53.47978744506836,2.270774412155151
0,4,6.0,5,1,0.19656575173139573,5.26017541885376,0.0205475602298975,49.72386932373047,1.8179816484451294
0,4,6.0,5,2,0.4031130909919739,4.045525789260864,0.01580283511430025,70.38246231079101,1.9298137426376343
0,4,6.0,5,3,0.3169989734888077,4.656550121307373,0.018189648911356927,58.62593231201172,2.530370998382568
0,4,6.0,6,1,0.18639011085033416,5.173327255249023,0.020208309590816497,49.84320068359375,1.5743716478347778
0,4,6.0,6,2,0.28368706405162813,4.691192150115967,0.018324969336390495,59.74696731567383,1.7693120241165161
0,4,6.0,6,3,0.2832905679941177,4.82270302772522,0.01883868370205164,54.456827545166014,2.1950854301452636
0,5,6.0,4,1,0.11241602599620819,6.602700519561767,0.025791798904538154,39.91930236816406,1.7277671813964843
0,5,6.0,4,2,0.21471042931079865,5.067252731323242,0.019793955981731413,51.222653198242185,2.150629734992981
0,5,6.0,4,3,0.2800612568855286,5.0446617603302,0.019705710001289845,53.30906524658203,2.829596829414368
0,5,6.0,5,1,0.1925849735736847,5.208979797363281,0.020347577333450318,49.97339553833008,1.8155247211456298
0,5,6.0,5,2,0.31471689641475675,4.399795484542847,0.017186701111495496,67.1729637145996,1.598568820953369
0,5,6.0,5,3,0.23091340214014053,5.156110095977783,0.020141055062413215,51.850484466552736,2.2386682510375975
0,5,6.0,6,1,0.14991634339094162,5.624731540679932,0.021971607580780983,45.757189178466795,1.6075307369232177
0,5,6.0,6,2,0.21531314104795457,5.030071973800659,0.019648718647658825,53.37555465698242,1.8661880254745484
0,5,6.0,6,3,0.21803106367588043,4.984123659133911,0.01946923304349184,52.51425552368164,2.0169156551361085
0,6,6.0,4,1,0.11555138230323792,6.158300399780273,0.024055860936641693,41.80984115600586,1.5466654539108275
0,6,6.0,4,2,0.17541891634464263,5.829054355621338,0.02276974357664585,44.2022087097168,2.5791330099105836
0,6,6.0,4,3,0.1819368213415146,5.742675495147705,0.022432326152920724,45.10202560424805,2.5387816190719605
0,6,6.0,5,1,0.18550810664892198,5.3497377872467045,0.02089741323143244,51.330220794677736,1.6401509523391724
0,6,6.0,5,2,0.30262002646923064,5.00769567489624,0.01956131123006344,61.4315902709961,2.169671058654785
0,6,6.0,5,3,0.20371293127536774,5.300569152832031,0.02070534825325012,48.868010711669925,2.204473376274109
0,6,6.0,6,1,0.12459610402584076,6.052953052520752,0.023644347861409187,42.46276702880859,1.569055938720703
0,6,6.0,6,2,0.23686268031597138,4.579566574096679,0.017888931930065154,56.41680908203125,1.8505060911178588
0,6,6.0,6,3,0.25407512187957765,4.870927715301514,0.01902706138789654,53.645791625976564,2.413422465324402
0,4,7.0,4,1,0.08541657924652099,6.2340668678283695,0.02435182370245457,41.13084869384765,1.1469006776809691
0,4,7.0,4,2,0.13118646591901778,5.780226135253907,0.022579008340835573,44.70250244140625,1.2721889972686768
0,4,7.0,4,3,0.16178489327430726,5.29896297454834,0.020699074119329454,48.475546264648436,1.446839737892151
0,4,7.0,5,1,0.08433403372764588,6.2580695152282715,0.024445584043860435,40.94208755493164,1.2316911220550537
0,4,7.0,5,2,0.16285892724990844,5.25527057647705,0.020528400689363478,49.564745330810545,1.2548304796218872
0,4,7.0,5,3,0.12320317625999451,5.817545700073242,0.0227247878909111,44.35777969360352,1.3273395538330077
0,4,7.0,6,1,0.10063421726226807,6.094951152801514,0.023808402940630913,42.23360824584961,1.1551279067993163
