min_layer,num_speculations,threshold,max_layer,check_interval,acceptance_rate,total_time,time_per_token,tokens_per_second,average_exit_layer
0,1,3.0,4,1,0.8711329936981201,3.878241777420044,0.015149381943047047,67.97358856201171,3.624941372871399
0,1,3.0,4,2,0.9043319582939148,3.6002599239349364,0.014063515327870845,71.28497619628907,3.738152027130127
0,1,3.0,4,3,0.613843297958374,4.331938362121582,0.01692163422703743,60.773058319091795,5.786918640136719
0,1,3.0,5,1,0.9124561905860901,3.521519994735718,0.013755937479436398,73.3624496459961,2.6111001491546633
0,1,3.0,5,2,0.5750839412212372,4.625914669036865,0.018069979175925253,56.21677703857422,5.661296319961548
0,1,3.0,5,3,0.7799543261528015,3.8770374774932863,0.01514467764645815,66.86281967163086,4.976595115661621
0,1,3.0,6,1,0.8100802421569824,3.925033521652222,0.015332162193953992,66.00930557250976,4.361791801452637
0,1,3.0,6,2,0.8272080540657043,3.797116422653198,0.014832486025989055,68.34741821289063,3.7710105419158935
0,1,3.0,6,3,0.8142971992492676,3.9729054450988768,0.015519161894917487,65.53209762573242,4.589559888839721
0,3,3.0,4,1,0.6717509269714356,3.9005618572235106,0.015236569754779338,76.54694061279297,5.377450656890869
0,3,3.0,4,2,0.6455118864774704,3.9507750988006594,0.015432715229690076,76.9349754333496,4.397638750076294
0,3,3.0,4,3,0.7494960784912109,3.2947052001953123,0.012869942188262939,80.38011779785157,5.2010619163513185
0,3,3.0,5,1,0.8701157927513122,2.7529798984527587,0.010753827728331089,99.7829086303711,3.3490222930908202
0,3,3.0,5,2,0.6797770619392395,3.9260976791381834,0.015336319059133529,76.90494918823242,5.49376859664917
0,3,3.0,5,3,0.7946441352367402,3.4908650875091554,0.013636191748082638,84.44677963256837,5.9746908903121945
0,3,3.0,6,1,0.6632871091365814,3.872112274169922,0.015125438570976257,80.73285446166992,4.763622570037842
0,3,3.0,6,2,0.8521827340126038,2.8628421783447267,0.011182977259159088,91.2130355834961,4.357246398925781
0,3,3.0,6,3,0.6267022967338562,4.513509750366211,0.01763089746236801,62.37125091552734,7.0721441268920895
0,5,3.0,4,1,0.5490105465054512,4.8965980052948,0.019127335958182813,68.08002166748047,5.421732234954834
0,5,3.0,4,2,0.5851129323244095,4.766313362121582,0.01861841157078743,74.02825965881348,5.661798095703125
0,5,3.0,4,3,0.4924103140830994,6.054583549499512,0.023650716990232468,63.38709335327148,7.044870519638062
0,5,3.0,5,1,0.7279379487037658,3.6977303981781007,0.014444259367883206,96.53825531005859,4.99269471168518
0,5,3.0,5,2,0.7299277663230896,3.1264583110809325,0.012212727777659893,89.8921875,4.750158643722534
0,5,3.0,5,3,0.6119331240653991,4.306215095520019,0.016821152716875076,71.31236343383789,5.816777014732361
0,5,3.0,6,1,0.8456509113311768,2.398089551925659,0.009367537312209606,112.92342224121094,3.2618486642837525
0,5,3.0,6,2,0.7289365947246551,3.717397117614746,0.014521082490682602,85.6876724243164,5.355022716522217
0,5,3.0,6,3,0.59734708070755,4.298712301254272,0.0167918449267745,74.18988876342773,6.365075469017029
0,7,3.0,4,1,0.5380391120910645,5.151074838638306,0.020121386088430882,76.54397850036621,5.844318556785583
0,7,3.0,4,2,0.7054322600364685,3.4603113651275637,0.013516841270029546,85.26899642944336,5.873672103881836
0,7,3.0,4,3,0.5860030889511109,4.93017840385437,0.019258509390056133,79.68111915588379,6.68343608379364
0,7,3.0,5,1,0.6159866988658905,4.623752641677856,0.018061533756554126,91.86134147644043,4.9768068313598635
0,7,3.0,5,2,0.7681680798530579,2.961952781677246,0.011570128053426743,91.98165130615234,5.271168756484985
0,7,3.0,5,3,0.6488440752029419,3.8246617317199707,0.014940084889531136,84.98288421630859,5.933856129646301
0,7,3.0,6,1,0.6074167385697364,4.184894275665283,0.016347243264317513,91.07959785461426,3.900175666809082
0,7,3.0,6,2,0.6723531126976013,3.758438301086426,0.014681399613618851,100.3234489440918,4.5892304420471195
0,7,3.0,6,3,0.9413923025131226,2.072001838684082,0.008093757182359695,129.44366149902345,3.8747384548187256
0,1,5.0,4,1,0.5327576398849487,4.385352897644043,0.017130284756422042,58.39936141967773,2.616427755355835
0,1,5.0,4,2,0.7027877032756805,3.9659315586090087,0.01549192015081644,65.14378967285157,2.585873579978943
0,1,5.0,4,3,0.9063894271850585,3.5662668228149412,0.013930729776620864,72.14683227539062,2.7471147060394285
0,1,5.0,5,1,0.6947076439857482,4.013158464431763,0.015676400251686574,64.60470428466797,2.20050585269928
0,1,5.0,5,2,0.6963871717453003,4.018487119674683,0.01569721531122923,63.97400054931641,2.4725671291351317
0,1,5.0,5,3,0.7377275228500366,3.85380482673645,0.015053925104439259,67.98764495849609,2.472993803024292
0,1,5.0,6,1,0.7961997151374817,3.7089475631713866,0.014488076418638229,70.9834991455078,1.8003560066223145
0,1,5.0,6,2,0.7730246961116791,3.9276147842407227,0.015342245250940323,65.78437805175781,3.34868745803833
0,1,5.0,6,3,0.6845196604728698,4.209297561645508,0.016442568600177766,61.28603286743164,3.5997102737426756
0,3,5.0,4,1,0.30598576068878175,4.659942293167115,0.01820289958268404,56.27802352905273,2.683714270591736
0,3,5.0,4,2,0.6067987322807312,3.709381437301636,0.014489771239459515,83.3122055053711,3.3496760368347167
0,3,5.0,4,3,0.5143543124198914,3.779288816452026,0.014762846939265727,72.5436912536621,2.9281434297561644
0,3,5.0,5,1,0.36391931772232056,4.2361226081848145,0.01654735393822193,60.89257125854492,2.4998897075653077
0,3,5.0,5,2,0.6257579624652863,3.050617504119873,0.011916474625468253,87.91362915039062,2.1135228157043455
0,3,5.0,5,3,0.6864063799381256,3.255790281295776,0.012717930786311626,82.97833480834962,3.7323616981506347
0,3,5.0,6,1,0.5498011857271194,3.549444818496704,0.01386501882225275,78.37196197509766,2.2187710762023927
0,3,5.0,6,2,0.7137439668178558,2.9835286140441895,0.011654408648610115,92.43982543945313,2.681249475479126
0,3,5.0,6,3,0.5752578139305115,3.5620755672454836,0.01391435768455267,72.90666198730469,3.5118380069732664
0,5,5.0,4,1,0.39104440808296204,4.274759674072266,0.01669827997684479,67.25065689086914,2.9333953857421875
0,5,5.0,4,2,0.5042206108570099,3.4736438751220704,0.013568921387195588,82.83414764404297,2.6026074409484865
0,5,5.0,4,3,0.4323671102523804,4.562762260437012,0.017823290079832077,74.23603286743165,3.3984013319015505
0,5,5.0,5,1,0.5035419821739197,3.5687492370605467,0.01394042670726776,86.85668411254883,2.2640564680099486
0,5,5.0,5,2,0.45223912298679353,4.145418977737426,0.016193042881786822,78.88792114257812,2.910441589355469
0,5,5.0,5,3,0.5426247835159301,3.726933717727661,0.014558334834873676,71.90823822021484,4.209556436538696
0,5,5.0,6,1,0.47235106229782103,3.4404606342315676,0.01343929935246706,75.05767211914062,2.5746317386627195
0,5,5.0,6,2,0.463084813952446,3.6653345584869386,0.014317713119089604,84.19396743774413,2.1906973838806154
0,5,5.0,6,3,0.5359290063381195,3.5228365421295167,0.013761080242693425,80.34118881225587,3.3087783813476563
0,7,5.0,4,1,0.28365245163440705,4.981889867782593,0.019460507296025754,54.48035507202148,3.135250473022461
0,7,5.0,4,2,0.3320572584867477,5.92476749420166,0.023143623024225235,55.528574752807614,3.7798925638198853
0,7,5.0,4,3,0.27672684788703916,5.4323827743530275,0.021220245212316514,55.58085136413574,3.0913232803344726
0,7,5.0,5,1,0.264849928021431,5.009921073913574,0.0195700041949749,51.96539154052734,2.8634836435317994
0,7,5.0,5,2,0.5228992283344269,3.805114221572876,0.014863727428019047,75.71389465332031,3.8705353260040285
0,7,5.0,5,3,0.415278947353363,4.201396942138672,0.016411706805229187,62.15597991943359,4.026375150680542
